1714,IL4R
1715,IL5RA
1716,IL6
1717,IL6R
1718,IL6ST
1719,IL7R
1720,CXCR1
1721,CXCR2
1722,IL9R
1723,IL10RA
1724,IL10RB
1725,IL11
1726,IL11RA
1727,IL12A
1728,IL12B
1729,IL12RB1
1730,IL12RB2
1731,IL13RA1
1732,IL13RA2
1733,IL15
1734,IL16
1735,TNFRSF9
1736,IL17A
1737,IL18
1738,FOXK2
1739,ILF2
1740,ILF3
1741,ILK
1742,IMPA1
1743,IMPDH1
1744,IMPDH2
1745,IMPG1
1746,INCENP
1747,ING1
1748,INHA
1749,INHBA
1750,INHBB
1751,INHBC
1752,INPP1
1753,INPP4A
1754,INPP5A
1755,INPP5B
